line_no,db_id,question,fail_cat,agg_ok,sel_ok,cond_ok,em,pred_sql,gold_sql,gold_struct,pred_struct
4042,2-15994215-4,"After Match 43, what was the Attendance of the Match with a Score of 2-4?",ok,True,True,True,True,SELECT MAX(attendance) FROM wikisql_data WHERE score = '2-4' AND match_no < 43,SELECT MAX(col4) FROM table WHERE col0 > 43 AND col2 = '2-4',"{'agg': 1, 'sel': 4, 'conds': [[0, 1, 43], [2, 0, '2-4']], 'count_star': False}","{'agg': 1, 'sel': 4, 'conds': [[2, 0, '2-4'], [0, 2, 43]], 'count_star': False}"
4043,2-15866312-6,"When the runner-up is listed as Gigi Fernández Natalia Zvereva and the week is 26 June 2 weeks, who are the semi finalists?",ok,True,True,True,True,SELECT semi_finalists FROM wikisql_data WHERE runner_up = 'Gigi Fernández Natalia Zvereva' AND week_of = '26 June 2 weeks',SELECT col4 FROM table WHERE col3 = 'gigi fernández natalia zvereva' AND col0 = '26 june 2 weeks',"{'agg': 0, 'sel': 4, 'conds': [[3, 0, 'gigi fernández natalia zvereva'], [0, 0, '26 june 2 weeks']], 'count_star': False}","{'agg': 0, 'sel': 4, 'conds': [[3, 0, 'gigi fernández natalia zvereva'], [0, 0, '26 june 2 weeks']], 'count_star': False}"
4044,2-15866312-6,"Who is the winner in the week listed as 26 June 2 weeks, when the runner-up is Arantxa Sánchez Vicario?",ok,True,True,True,True,SELECT winner FROM wikisql_data WHERE week_of = '26 June 2 weeks' AND runner_up = 'Arantxa Sánchez Vicario',SELECT col2 FROM table WHERE col0 = '26 june 2 weeks' AND col3 = 'arantxa sánchez vicario',"{'agg': 0, 'sel': 2, 'conds': [[0, 0, '26 june 2 weeks'], [3, 0, 'arantxa sánchez vicario']], 'count_star': False}","{'agg': 0, 'sel': 2, 'conds': [[0, 0, '26 june 2 weeks'], [3, 0, 'arantxa sánchez vicario']], 'count_star': False}"
4045,2-15866312-6,"Who are the semi finalists on the week of 12 june, when the runner-up is listed as Lori McNeil?",ok,True,True,True,True,SELECT semi_finalists FROM wikisql_data WHERE week_of = '12 june' AND runner_up = 'Lori McNeil',SELECT col4 FROM table WHERE col0 = '12 june' AND col3 = 'lori mcneil',"{'agg': 0, 'sel': 4, 'conds': [[0, 0, '12 june'], [3, 0, 'lori mcneil']], 'count_star': False}","{'agg': 0, 'sel': 4, 'conds': [[0, 0, '12 june'], [3, 0, 'lori mcneil']], 'count_star': False}"
4046,2-15866312-6,"When the Tier is listed as tier iii, who is the Winner?",ok,True,True,True,True,SELECT winner FROM wikisql_data WHERE tier = 'tier iii',SELECT col2 FROM table WHERE col1 = 'tier iii',"{'agg': 0, 'sel': 2, 'conds': [[1, 0, 'tier iii']], 'count_star': False}","{'agg': 0, 'sel': 2, 'conds': [[1, 0, 'tier iii']], 'count_star': False}"
4049,2-15621965-9,"What was the Position of the Player, Britton Johnsen?",ok,True,True,True,True,SELECT position FROM wikisql_data WHERE player = 'Britton Johnsen',SELECT col2 FROM table WHERE col0 = 'britton johnsen',"{'agg': 0, 'sel': 2, 'conds': [[0, 0, 'britton johnsen']], 'count_star': False}","{'agg': 0, 'sel': 2, 'conds': [[0, 0, 'britton johnsen']], 'count_star': False}"
4050,2-15621965-9,"Who was the Player that had the Position, guard-forward?",ok,True,True,True,True,SELECT player FROM wikisql_data WHERE position = 'guard-forward',SELECT col0 FROM table WHERE col2 = 'guard-forward',"{'agg': 0, 'sel': 0, 'conds': [[2, 0, 'guard-forward']], 'count_star': False}","{'agg': 0, 'sel': 0, 'conds': [[2, 0, 'guard-forward']], 'count_star': False}"
4051,2-16090138-1,Which Features have Yes listed under Datacenter?,ok,True,True,True,True,SELECT features FROM wikisql_data WHERE datacenter = 'Yes',SELECT col0 FROM table WHERE col4 = 'yes',"{'agg': 0, 'sel': 0, 'conds': [[4, 0, 'yes']], 'count_star': False}","{'agg': 0, 'sel': 0, 'conds': [[4, 0, 'yes']], 'count_star': False}"
4052,2-16090138-1,What is the Datacenter for the Fault Tolerant Memory Sync Feature that has Yes for Itanium and No for Standard?,ok,True,True,True,True,SELECT datacenter FROM wikisql_data WHERE features = 'Fault Tolerant Memory Sync' AND itanium = 'Yes' AND standard = 'No',SELECT col4 FROM table WHERE col2 = 'no' AND col5 = 'yes' AND col0 = 'fault tolerant memory sync',"{'agg': 0, 'sel': 4, 'conds': [[2, 0, 'no'], [5, 0, 'yes'], [0, 0, 'fault tolerant memory sync']], 'count_star': False}","{'agg': 0, 'sel': 4, 'conds': [[0, 0, 'fault tolerant memory sync'], [5, 0, 'yes'], [2, 0, 'no']], 'count_star': False}"
4053,2-16090138-1,Which Foundation has an Enterprise of 2?,ok,True,True,True,True,SELECT foundation FROM wikisql_data WHERE enterprise = '2',SELECT col1 FROM table WHERE col3 = '2',"{'agg': 0, 'sel': 1, 'conds': [[3, 0, 2]], 'count_star': False}","{'agg': 0, 'sel': 1, 'conds': [[3, 0, 2]], 'count_star': False}"
4054,2-16090138-1,What is the Datacenter for the Memory modules: hot addition Feature that has Yes listed for Itanium?,ok,True,True,True,True,SELECT datacenter FROM wikisql_data WHERE features = 'Memory modules: hot addition' AND itanium = 'Yes',SELECT col4 FROM table WHERE col5 = 'yes' AND col0 = 'memory modules: hot addition',"{'agg': 0, 'sel': 4, 'conds': [[5, 0, 'yes'], [0, 0, 'memory modules: hot addition']], 'count_star': False}","{'agg': 0, 'sel': 4, 'conds': [[0, 0, 'memory modules: hot addition'], [5, 0, 'yes']], 'count_star': False}"
4056,2-16090138-1,What Datacenter is listed against the network access connections: rras Feature?,ok,True,True,True,True,SELECT datacenter FROM wikisql_data WHERE features = 'network access connections: rras',SELECT col4 FROM table WHERE col0 = 'network access connections: rras',"{'agg': 0, 'sel': 4, 'conds': [[0, 0, 'network access connections: rras']], 'count_star': False}","{'agg': 0, 'sel': 4, 'conds': [[0, 0, 'network access connections: rras']], 'count_star': False}"
4057,2-1604940-12,What is the L2 cache with a 13.5x multi 1?,ok,True,True,True,True,SELECT l2_cache FROM wikisql_data WHERE multi_1 = '13.5x',SELECT col2 FROM table WHERE col4 = '13.5x',"{'agg': 0, 'sel': 2, 'conds': [[4, 0, '13.5x']], 'count_star': False}","{'agg': 0, 'sel': 2, 'conds': [[4, 0, '13.5x']], 'count_star': False}"
4058,2-1604940-12,"What is the socket with an order part number of amm300dbo22gq and a September 10, 2009 release date?",ok,True,True,True,True,"SELECT socket FROM wikisql_data WHERE order_part_number = 'AMM300DBO22GQ' AND release_date = 'September 10, 2009'","SELECT col5 FROM table WHERE col6 = 'september 10, 2009' AND col7 = 'amm300dbo22gq'","{'agg': 0, 'sel': 5, 'conds': [[6, 0, 'september 10, 2009'], [7, 0, 'amm300dbo22gq']], 'count_star': False}","{'agg': 0, 'sel': 5, 'conds': [[7, 0, 'amm300dbo22gq'], [6, 0, 'september 10, 2009']], 'count_star': False}"
4059,2-1604940-12,What is the order part number with a 12.5x multi 1?,ok,True,True,True,True,SELECT order_part_number FROM wikisql_data WHERE multi_1 = '12.5x',SELECT col7 FROM table WHERE col4 = '12.5x',"{'agg': 0, 'sel': 7, 'conds': [[4, 0, '12.5x']], 'count_star': False}","{'agg': 0, 'sel': 7, 'conds': [[4, 0, '12.5x']], 'count_star': False}"
4060,2-1604940-12,What is the frequency of the tmm500dbo22gq order part number?,ok,True,True,True,True,SELECT frequency FROM wikisql_data WHERE order_part_number = 'TMM500DBO22GQ',SELECT col1 FROM table WHERE col7 = 'tmm500dbo22gq',"{'agg': 0, 'sel': 1, 'conds': [[7, 0, 'tmm500dbo22gq']], 'count_star': False}","{'agg': 0, 'sel': 1, 'conds': [[7, 0, 'tmm500dbo22gq']], 'count_star': False}"
4061,2-1604940-12,"What is the L2 cache with a release date on September 10, 2009, a 128-bit FPU width, and a 12x multi 1?",ok,True,True,True,True,"SELECT l2_cache FROM wikisql_data WHERE release_date = 'September 10, 2009' AND fpu_width = '128-bit' AND multi_1 = '12x'","SELECT col2 FROM table WHERE col6 = 'september 10, 2009' AND col3 = '128-bit' AND col4 = '12x'","{'agg': 0, 'sel': 2, 'conds': [[6, 0, 'september 10, 2009'], [3, 0, '128-bit'], [4, 0, '12x']], 'count_star': False}","{'agg': 0, 'sel': 2, 'conds': [[6, 0, 'september 10, 2009'], [3, 0, '128-bit'], [4, 0, '12x']], 'count_star': False}"
4062,2-1604940-12,"What is the release date of the 2x 512 kb L2 cache with a 11x multi 1, and a FPU width of 128-bit?",ok,True,True,True,True,SELECT release_date FROM wikisql_data WHERE l2_cache = '2x 512 kb' AND multi_1 = '11x' AND fpu_width = '128-bit',SELECT col6 FROM table WHERE col2 = '2x 512 kb' AND col4 = '11x' AND col3 = '128-bit',"{'agg': 0, 'sel': 6, 'conds': [[2, 0, '2x 512 kb'], [4, 0, '11x'], [3, 0, '128-bit']], 'count_star': False}","{'agg': 0, 'sel': 6, 'conds': [[2, 0, '2x 512 kb'], [4, 0, '11x'], [3, 0, '128-bit']], 'count_star': False}"
4063,2-15817998-5,What Player has a College that is alberta?,ok,True,True,True,True,SELECT player FROM wikisql_data WHERE college = 'alberta',SELECT col2 FROM table WHERE col4 = 'alberta',"{'agg': 0, 'sel': 2, 'conds': [[4, 0, 'alberta']], 'count_star': False}","{'agg': 0, 'sel': 2, 'conds': [[4, 0, 'alberta']], 'count_star': False}"
4064,2-15817998-5,What College has a Player that is jermaine romans?,ok,True,True,True,True,SELECT college FROM wikisql_data WHERE player = 'jermaine romans',SELECT col4 FROM table WHERE col2 = 'jermaine romans',"{'agg': 0, 'sel': 4, 'conds': [[2, 0, 'jermaine romans']], 'count_star': False}","{'agg': 0, 'sel': 4, 'conds': [[2, 0, 'jermaine romans']], 'count_star': False}"
4065,2-15625088-7,"Which Score has a Date of 28 february 1953, and a Tie no of 3?",ok,True,True,True,True,SELECT score FROM wikisql_data WHERE date = '28 february 1953' AND tie_no = '3',SELECT col2 FROM table WHERE col4 = '28 february 1953' AND col0 = '3',"{'agg': 0, 'sel': 2, 'conds': [[4, 0, '28 february 1953'], [0, 0, 3]], 'count_star': False}","{'agg': 0, 'sel': 2, 'conds': [[4, 0, '28 february 1953'], [0, 0, 3]], 'count_star': False}"
4066,2-15625088-7,"Which Home team has a Score of 0–1, and an Away team of tottenham hotspur?",ok,True,True,True,True,SELECT home_team FROM wikisql_data WHERE score = '0–1' AND away_team = 'tottenham hotspur',SELECT col1 FROM table WHERE col2 = '0–1' AND col3 = 'tottenham hotspur',"{'agg': 0, 'sel': 1, 'conds': [[2, 0, '0-1'], [3, 0, 'tottenham hotspur']], 'count_star': False}","{'agg': 0, 'sel': 1, 'conds': [[2, 0, '0-1'], [3, 0, 'tottenham hotspur']], 'count_star': False}"
4067,2-15625088-7,Which Score has a Tie no of 1?,ok,True,True,True,True,SELECT score FROM wikisql_data WHERE tie_no = '1',SELECT col2 FROM table WHERE col0 = '1',"{'agg': 0, 'sel': 2, 'conds': [[0, 0, 1]], 'count_star': False}","{'agg': 0, 'sel': 2, 'conds': [[0, 0, 1]], 'count_star': False}"
4068,2-15625088-7,Which Home team has an Away team of everton?,ok,True,True,True,True,SELECT DISTINCT home_team FROM wikisql_data WHERE away_team = 'everton',SELECT col1 FROM table WHERE col3 = 'everton',"{'agg': 0, 'sel': 1, 'conds': [[3, 0, 'everton']], 'count_star': False}","{'agg': 0, 'sel': 1, 'conds': [[3, 0, 'everton']], 'count_star': False}"
4069,2-15625088-7,"Which Tie no has a Score of 0–1, and a Date of 9 march 1953?",ok,True,True,True,True,SELECT tie_no FROM wikisql_data WHERE score = '0–1' AND date = '9 march 1953',SELECT col0 FROM table WHERE col2 = '0–1' AND col4 = '9 march 1953',"{'agg': 0, 'sel': 0, 'conds': [[2, 0, '0-1'], [4, 0, '9 march 1953']], 'count_star': False}","{'agg': 0, 'sel': 0, 'conds': [[2, 0, '0-1'], [4, 0, '9 march 1953']], 'count_star': False}"
4070,2-15625088-7,Which Score has a Home team of aston villa?,ok,True,True,True,True,SELECT score FROM wikisql_data WHERE home_team = 'aston villa',SELECT col2 FROM table WHERE col1 = 'aston villa',"{'agg': 0, 'sel': 2, 'conds': [[1, 0, 'aston villa']], 'count_star': False}","{'agg': 0, 'sel': 2, 'conds': [[1, 0, 'aston villa']], 'count_star': False}"
4071,2-15887683-13,What is the Language for Canale Aste?,ok,True,True,True,True,SELECT language FROM wikisql_data WHERE television_service = 'Canale Aste',SELECT col2 FROM table WHERE col0 = 'canale aste',"{'agg': 0, 'sel': 2, 'conds': [[0, 0, 'canale aste']], 'count_star': False}","{'agg': 0, 'sel': 2, 'conds': [[0, 0, 'canale aste']], 'count_star': False}"
4072,2-15887683-13,What is the Country with Reteconomy as the Television service?,ok,True,True,True,True,SELECT country FROM wikisql_data WHERE television_service = 'Reteconomy',SELECT col1 FROM table WHERE col0 = 'reteconomy',"{'agg': 0, 'sel': 1, 'conds': [[0, 0, 'reteconomy']], 'count_star': False}","{'agg': 0, 'sel': 1, 'conds': [[0, 0, 'reteconomy']], 'count_star': False}"
4073,2-15887683-13,What is the HDTV when documentaries are the content?,ok,True,True,True,True,SELECT hdtv FROM wikisql_data WHERE content = 'documentaries',SELECT col4 FROM table WHERE col3 = 'documentaries',"{'agg': 0, 'sel': 4, 'conds': [[3, 0, 'documentaries']], 'count_star': False}","{'agg': 0, 'sel': 4, 'conds': [[3, 0, 'documentaries']], 'count_star': False}"
4074,2-15887683-13,What is the Language when the Reteconomy is the television service?,ok,True,True,True,True,SELECT language FROM wikisql_data WHERE television_service = 'Reteconomy',SELECT col2 FROM table WHERE col0 = 'reteconomy',"{'agg': 0, 'sel': 2, 'conds': [[0, 0, 'reteconomy']], 'count_star': False}","{'agg': 0, 'sel': 2, 'conds': [[0, 0, 'reteconomy']], 'count_star': False}"
4075,2-15887683-13,What is the HDTV for the Rai Nettuno Sat Uno Television service?,ok,True,True,True,True,SELECT hdtv FROM wikisql_data WHERE television_service = 'Rai Nettuno Sat Uno',SELECT col4 FROM table WHERE col0 = 'rai nettuno sat uno',"{'agg': 0, 'sel': 4, 'conds': [[0, 0, 'rai nettuno sat uno']], 'count_star': False}","{'agg': 0, 'sel': 4, 'conds': [[0, 0, 'rai nettuno sat uno']], 'count_star': False}"
4076,2-15386171-2,"What is the lowest Week when the result was l 13–10, November 30, 1975, with more than 44,982 people in attendance?",ok,True,True,True,True,"SELECT MIN(week) FROM wikisql_data WHERE result = 'l 13–10' AND date = 'November 30, 1975' AND attendance > 44982","SELECT MIN(col0) FROM table WHERE col3 = 'l 13–10' AND col1 = 'november 30, 1975' AND col4 > '44,982'","{'agg': 2, 'sel': 0, 'conds': [[3, 0, 'l 13-10'], [1, 0, 'november 30, 1975'], [4, 1, '44,982']], 'count_star': False}","{'agg': 2, 'sel': 0, 'conds': [[3, 0, 'l 13-10'], [1, 0, 'november 30, 1975'], [4, 1, 44982]], 'count_star': False}"
4077,2-15386171-2,"What is the highest Week when the opponent was the los angeles rams, with more than 37,382 in Attendance?",ok,True,True,True,True,SELECT MAX(week) FROM wikisql_data WHERE opponent = 'los angeles rams' AND attendance > 37382,"SELECT MAX(col0) FROM table WHERE col2 = 'los angeles rams' AND col4 > '37,382'","{'agg': 1, 'sel': 0, 'conds': [[2, 0, 'los angeles rams'], [4, 1, '37,382']], 'count_star': False}","{'agg': 1, 'sel': 0, 'conds': [[2, 0, 'los angeles rams'], [4, 1, 37382]], 'count_star': False}"
4078,2-15386171-2,"What is the highest Week when the opponent was kansas city chiefs, with more than 26,469 in attendance?",ok,True,True,True,True,SELECT MAX(week) FROM wikisql_data WHERE opponent = 'kansas city chiefs' AND attendance > 26469,"SELECT MAX(col0) FROM table WHERE col2 = 'kansas city chiefs' AND col4 > '26,469'","{'agg': 1, 'sel': 0, 'conds': [[2, 0, 'kansas city chiefs'], [4, 1, '26,469']], 'count_star': False}","{'agg': 1, 'sel': 0, 'conds': [[2, 0, 'kansas city chiefs'], [4, 1, 26469]], 'count_star': False}"
4079,2-15386171-2,What is the lowest Week when the result was l 6–0?,ok,True,True,True,True,SELECT MIN(week) FROM wikisql_data WHERE result = 'l 6–0',SELECT MIN(col0) FROM table WHERE col3 = 'l 6–0',"{'agg': 2, 'sel': 0, 'conds': [[3, 0, 'l 6-0']], 'count_star': False}","{'agg': 2, 'sel': 0, 'conds': [[3, 0, 'l 6-0']], 'count_star': False}"
4080,2-15386171-2,"What is the average Week when the result was w 28–20, and there were more than 46,888 in attendance?",ok,True,True,True,True,SELECT AVG(week) FROM wikisql_data WHERE result = 'w 28–20' AND attendance > 46888,"SELECT AVG(col0) FROM table WHERE col3 = 'w 28–20' AND col4 > '46,888'","{'agg': 5, 'sel': 0, 'conds': [[3, 0, 'w 28-20'], [4, 1, '46,888']], 'count_star': False}","{'agg': 5, 'sel': 0, 'conds': [[3, 0, 'w 28-20'], [4, 1, 46888]], 'count_star': False}"
4081,2-15893020-4,What is the lowest Overs with a Run that is 18?,ok,True,True,True,True,SELECT MIN(overs) FROM wikisql_data WHERE runs = 18,SELECT MIN(col2) FROM table WHERE col4 = 18,"{'agg': 2, 'sel': 2, 'conds': [[4, 0, 18]], 'count_star': False}","{'agg': 2, 'sel': 2, 'conds': [[4, 0, 18]], 'count_star': False}"
4082,2-15625088-4,What score has charlton athletic as the away team?,ok,True,True,True,True,SELECT score FROM wikisql_data WHERE away_team = 'charlton athletic',SELECT col2 FROM table WHERE col3 = 'charlton athletic',"{'agg': 0, 'sel': 2, 'conds': [[3, 0, 'charlton athletic']], 'count_star': False}","{'agg': 0, 'sel': 2, 'conds': [[3, 0, 'charlton athletic']], 'count_star': False}"
4083,2-15625088-4,What home team has coventry city as the away team?,ok,True,True,True,True,SELECT home_team FROM wikisql_data WHERE away_team = 'coventry city',SELECT col1 FROM table WHERE col3 = 'coventry city',"{'agg': 0, 'sel': 1, 'conds': [[3, 0, 'coventry city']], 'count_star': False}","{'agg': 0, 'sel': 1, 'conds': [[3, 0, 'coventry city']], 'count_star': False}"
4084,2-15540335-1,What is the average Pick when the round was less than 6 for kenneth green?,ok,True,True,True,True,SELECT AVG(pick) FROM wikisql_data WHERE round < 6 AND player = 'Kenneth Green',SELECT AVG(col1) FROM table WHERE col0 < 6 AND col2 = 'kenneth green',"{'agg': 5, 'sel': 1, 'conds': [[0, 2, 6], [2, 0, 'kenneth green']], 'count_star': False}","{'agg': 5, 'sel': 1, 'conds': [[0, 2, 6], [2, 0, 'kenneth green']], 'count_star': False}"
4085,2-1590321-30,What average goals have matches less than 228?,ok,True,True,True,True,SELECT AVG(goals) FROM wikisql_data WHERE matches < 228,SELECT AVG(col4) FROM table WHERE col3 < 228,"{'agg': 5, 'sel': 4, 'conds': [[3, 2, 228]], 'count_star': False}","{'agg': 5, 'sel': 4, 'conds': [[3, 2, 228]], 'count_star': False}"
4087,2-1590321-30,What are the lowest goal that have goals/matches greater than 0.43 with joachim streich as the name and matches greater than 378?,ok,True,True,True,True,SELECT MIN(goals) FROM wikisql_data WHERE goals_matches > 0.43 AND name = 'Joachim Streich' AND matches > 378,SELECT MIN(col4) FROM table WHERE col5 > 0.43 AND col1 = 'joachim streich' AND col3 > 378,"{'agg': 2, 'sel': 4, 'conds': [[5, 1, 0.43], [1, 0, 'joachim streich'], [3, 1, 378]], 'count_star': False}","{'agg': 2, 'sel': 4, 'conds': [[5, 1, 0.43], [1, 0, 'joachim streich'], [3, 1, 378]], 'count_star': False}"
4088,2-1590321-30,"What years have goals less than 229, and 440 as matches?",ok,True,True,True,True,SELECT years FROM wikisql_data WHERE goals < 229 AND matches = 440,SELECT col2 FROM table WHERE col4 < 229 AND col3 = 440,"{'agg': 0, 'sel': 2, 'conds': [[4, 2, 229], [3, 0, 440]], 'count_star': False}","{'agg': 0, 'sel': 2, 'conds': [[4, 2, 229], [3, 0, 440]], 'count_star': False}"
4090,2-15696579-1,"What is the Score when the winner was suntory sungoliath, and the number attendance was n/a?",ok,True,True,True,True,SELECT score FROM wikisql_data WHERE winner = 'Suntory Sungoliath' AND attendance = 'n/a',SELECT col3 FROM table WHERE col2 = 'suntory sungoliath' AND col6 = 'n/a',"{'agg': 0, 'sel': 3, 'conds': [[2, 0, 'suntory sungoliath'], [6, 0, 'n/a']], 'count_star': False}","{'agg': 0, 'sel': 3, 'conds': [[2, 0, 'suntory sungoliath'], [6, 0, 'n/a']], 'count_star': False}"
4091,2-15696579-1,"What is the Attendance number when the runner-up was suntory sungoliath, and a Title of 46th?",ok,True,True,True,True,SELECT attendance FROM wikisql_data WHERE runner_up = 'suntory sungoliath' AND title = '46th',SELECT col6 FROM table WHERE col4 = 'suntory sungoliath' AND col0 = '46th',"{'agg': 0, 'sel': 6, 'conds': [[4, 0, 'suntory sungoliath'], [0, 0, '46th']], 'count_star': False}","{'agg': 0, 'sel': 6, 'conds': [[4, 0, 'suntory sungoliath'], [0, 0, '46th']], 'count_star': False}"
