line_no,db_id,question,gold_sql,pred_sql,em,agg_match,sel_match,cond_match,fail_reason,fail_category,gold_struct,pred_struct
5260,2-16642773-2,What is the sum of attendance when the result was l 16-13?,SELECT SUM(col4) FROM table WHERE col3 = 'l 16-13',SELECT SUM(attendance) FROM wikisql_data WHERE result = 'l 16-13',True,True,True,True,ok,ok,"{""agg"": 4, ""sel"": 4, ""conds"": [[3, 0, ""l 16-13""]], ""count_star"": false}","{""agg"": 4, ""sel"": 4, ""conds"": [[3, 0, ""l 16-13""]], ""count_star"": false}"
5261,2-1732466-42,"What is the name when the position was fullback, hooker?","SELECT col0 FROM table WHERE col1 = 'fullback, hooker'",SELECT name FROM wikisql_data WHERE pos = 'fullback' OR pos = 'hooker',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 0, ""conds"": [[1, 0, ""fullback, hooker""]], ""count_star"": false}","{""agg"": 0, ""sel"": 0, ""conds"": [[1, 0, ""fullback""], [1, 0, ""hooker""]], ""count_star"": false}"
5262,2-1732466-42,What is the name when the position is centre?,SELECT col0 FROM table WHERE col1 = 'centre',SELECT name FROM wikisql_data WHERE pos = 'centre',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 0, ""conds"": [[1, 0, ""centre""]], ""count_star"": false}","{""agg"": 0, ""sel"": 0, ""conds"": [[1, 0, ""centre""]], ""count_star"": false}"
5263,2-16658270-1,Which show has a character of Rohan?,SELECT col3 FROM table WHERE col4 = 'rohan',SELECT show FROM wikisql_data WHERE character = 'rohan',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 3, ""conds"": [[4, 0, ""rohan""]], ""count_star"": false}","{""agg"": 0, ""sel"": 3, ""conds"": [[4, 0, ""rohan""]], ""count_star"": false}"
5264,2-16658270-1,Which show was nominated for the ITA Milestone Award at the Indian Television Academy Awards?,SELECT col3 FROM table WHERE col1 = 'indian television academy awards' AND col2 = 'ita milestone award',SELECT show FROM wikisql_data WHERE award_ceremony = 'Indian Television Academy Awards' AND category = 'ITA Milestone Award',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 3, ""conds"": [[1, 0, ""indian television academy awards""], [2, 0, ""ita milestone award""]], ""count_star"": false}","{""agg"": 0, ""sel"": 3, ""conds"": [[1, 0, ""indian television academy awards""], [2, 0, ""ita milestone award""]], ""count_star"": false}"
5265,2-16658270-1,Which character was nominated in the 2010 Indian Television Academy Awards?,SELECT col4 FROM table WHERE col0 = 2010 AND col1 = 'indian television academy awards',SELECT character FROM wikisql_data WHERE award_ceremony = '2010 indian television academy awards',False,True,True,False,"cond(gold=[[0, 0, 2010], [1, 0, 'indian television academy awards']] pred=[[1, 0, '2010 indian television academy awards']])",cond_only,"{""agg"": 0, ""sel"": 4, ""conds"": [[0, 0, 2010], [1, 0, ""indian television academy awards""]], ""count_star"": false}","{""agg"": 0, ""sel"": 4, ""conds"": [[1, 0, ""2010 indian television academy awards""]], ""count_star"": false}"
5266,2-171680-1,"What rank is the title with a gross of $26,589,355?","SELECT col0 FROM table WHERE col4 = '$26,589,355'",SELECT rank FROM wikisql_data WHERE gross = 26589355,False,True,True,False,"cond(gold=[[4, 0, '$26,589,355']] pred=[[4, 0, 26589355]])",cond_only,"{""agg"": 0, ""sel"": 0, ""conds"": [[4, 0, ""$26,589,355""]], ""count_star"": false}","{""agg"": 0, ""sel"": 0, ""conds"": [[4, 0, 26589355]], ""count_star"": false}"
5267,2-171680-1,"Which title ranked lower than 19 has a gross of $11,833,696?","SELECT col1 FROM table WHERE col0 < 19 AND col4 = '$11,833,696'",SELECT title FROM wikisql_data WHERE rank > 19 AND gross = 11833696,False,True,True,False,"cond(gold=[[0, 2, 19], [4, 0, '$11,833,696']] pred=[[0, 1, 19], [4, 0, 11833696]])",cond_only,"{""agg"": 0, ""sel"": 1, ""conds"": [[0, 2, 19], [4, 0, ""$11,833,696""]], ""count_star"": false}","{""agg"": 0, ""sel"": 1, ""conds"": [[0, 1, 19], [4, 0, 11833696]], ""count_star"": false}"
5268,2-171680-1,"What rank has a gross of $35,976,000?","SELECT col0 FROM table WHERE col4 = '$35,976,000'",SELECT rank FROM wikisql_data WHERE gross = 35976000,False,True,True,False,"cond(gold=[[4, 0, '$35,976,000']] pred=[[4, 0, 35976000]])",cond_only,"{""agg"": 0, ""sel"": 0, ""conds"": [[4, 0, ""$35,976,000""]], ""count_star"": false}","{""agg"": 0, ""sel"": 0, ""conds"": [[4, 0, 35976000]], ""count_star"": false}"
5269,2-171680-1,What is the rank of The Big Doll House?,SELECT MIN(col0) FROM table WHERE col1 = 'the big doll house',SELECT rank FROM wikisql_data WHERE title = 'The Big Doll House',False,False,True,True,agg(gold=MIN pred=NONE),agg_only,"{""agg"": 2, ""sel"": 0, ""conds"": [[1, 0, ""the big doll house""]], ""count_star"": false}","{""agg"": 0, ""sel"": 0, ""conds"": [[1, 0, ""the big doll house""]], ""count_star"": false}"
5270,2-16729457-18,"What is the Equipment that has a Point bigger than 256, and a Position of 3?",SELECT col2 FROM table WHERE col4 > 256 AND col0 = 3,SELECT equipment FROM wikisql_data WHERE points > 256 AND position = 3,True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 2, ""conds"": [[4, 1, 256], [0, 0, 3]], ""count_star"": false}","{""agg"": 0, ""sel"": 2, ""conds"": [[4, 1, 256], [0, 0, 3]], ""count_star"": false}"
5271,2-16729457-18,"What is the Equipment that has a Points littler than 442, and a Position of 9?",SELECT col2 FROM table WHERE col4 < 442 AND col0 = 9,SELECT equipment FROM wikisql_data WHERE points < 442 AND position = 9,True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 2, ""conds"": [[4, 2, 442], [0, 0, 9]], ""count_star"": false}","{""agg"": 0, ""sel"": 2, ""conds"": [[4, 2, 442], [0, 0, 9]], ""count_star"": false}"
5272,2-16729457-18,"What is the most elevated Position that has a Points of 257, and a Bike No littler than 19?",SELECT MAX(col0) FROM table WHERE col4 = 257 AND col3 < 19,SELECT max(position) FROM wikisql_data WHERE points = 257 AND bike_no < 19,True,True,True,True,ok,ok,"{""agg"": 1, ""sel"": 0, ""conds"": [[4, 0, 257], [3, 2, 19]], ""count_star"": false}","{""agg"": 1, ""sel"": 0, ""conds"": [[4, 0, 257], [3, 2, 19]], ""count_star"": false}"
5273,2-17277086-3,"When Bunky Henry of the United States scored higher than 67 and his To par was e, what was his place?",SELECT col0 FROM table WHERE col3 > 67 AND col2 = 'united states' AND col4 = 'e' AND col1 = 'bunky henry',SELECT place FROM wikisql_data WHERE player = 'bunky henry' AND country = 'united states' AND score > 67 AND to_par = 'e',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 0, ""conds"": [[3, 1, 67], [2, 0, ""united states""], [4, 0, ""e""], [1, 0, ""bunky henry""]], ""count_star"": false}","{""agg"": 0, ""sel"": 0, ""conds"": [[1, 0, ""bunky henry""], [2, 0, ""united states""], [3, 1, 67], [4, 0, ""e""]], ""count_star"": false}"
5274,2-17277086-3,"When Bunky Henry of the United States scored higher than 68 and his To par was e, what was his place?",SELECT col0 FROM table WHERE col3 > 68 AND col4 = 'e' AND col1 = 'bunky henry',SELECT place FROM wikisql_data WHERE player = 'bunky henry' AND country = 'united states' AND score > 68 AND to_par = 'e',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 0, ""conds"": [[3, 1, 68], [4, 0, ""e""], [1, 0, ""bunky henry""]], ""count_star"": false}","{""agg"": 0, ""sel"": 0, ""conds"": [[1, 0, ""bunky henry""], [2, 0, ""united states""], [3, 1, 68], [4, 0, ""e""]], ""count_star"": false}"
5275,2-17277086-3,Where did Bob Murphy of the United States place?,SELECT col0 FROM table WHERE col2 = 'united states' AND col1 = 'bob murphy',SELECT place FROM wikisql_data WHERE player = 'bob murphy' AND country = 'united states',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 0, ""conds"": [[2, 0, ""united states""], [1, 0, ""bob murphy""]], ""count_star"": false}","{""agg"": 0, ""sel"": 0, ""conds"": [[1, 0, ""bob murphy""], [2, 0, ""united states""]], ""count_star"": false}"
5276,2-17277086-3,"When Bunky Henry placed t8, what was his To par?",SELECT col4 FROM table WHERE col0 = 't8' AND col1 = 'bunky henry',SELECT to_par FROM wikisql_data WHERE place = 't8' AND player = 'bunky henry',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 4, ""conds"": [[0, 0, ""t8""], [1, 0, ""bunky henry""]], ""count_star"": false}","{""agg"": 0, ""sel"": 4, ""conds"": [[0, 0, ""t8""], [1, 0, ""bunky henry""]], ""count_star"": false}"
5277,2-17277086-3,Which country is George Archer from?,SELECT col2 FROM table WHERE col1 = 'george archer',SELECT country FROM wikisql_data WHERE player = 'george archer',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 2, ""conds"": [[1, 0, ""george archer""]], ""count_star"": false}","{""agg"": 0, ""sel"": 2, ""conds"": [[1, 0, ""george archer""]], ""count_star"": false}"
5278,2-16449896-1,Which season has Zach Jacobson in third?,SELECT col0 FROM table WHERE col2 = 'zach jacobson',SELECT season FROM wikisql_data WHERE third = 'zach jacobson',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 0, ""conds"": [[2, 0, ""zach jacobson""]], ""count_star"": false}","{""agg"": 0, ""sel"": 0, ""conds"": [[2, 0, ""zach jacobson""]], ""count_star"": false}"
5279,2-16449896-1,Who was the lead with John Shuster as skip in the season of 2009–10?,SELECT col4 FROM table WHERE col1 = 'john shuster' AND col0 = '2009–10',SELECT lead FROM wikisql_data WHERE skip = 'john shuster' AND season = '2009–10',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 4, ""conds"": [[1, 0, ""john shuster""], [0, 0, ""2009-10""]], ""count_star"": false}","{""agg"": 0, ""sel"": 4, ""conds"": [[1, 0, ""john shuster""], [0, 0, ""2009-10""]], ""count_star"": false}"
5280,2-16449896-1,Who was second when Shane McKinlay was the lead?,SELECT col3 FROM table WHERE col4 = 'shane mckinlay',SELECT second FROM wikisql_data WHERE lead = 'shane mckinlay',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 3, ""conds"": [[4, 0, ""shane mckinlay""]], ""count_star"": false}","{""agg"": 0, ""sel"": 3, ""conds"": [[4, 0, ""shane mckinlay""]], ""count_star"": false}"
5281,2-16449896-1,Who was the lead with Pete Fenson as skip and Joe Polo as second in season 2005–06?,SELECT col4 FROM table WHERE col1 = 'pete fenson' AND col3 = 'joe polo' AND col0 = '2005–06',SELECT lead FROM wikisql_data WHERE skip = 'pete fenson' AND second = 'joe polo' AND season = '2005–06',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 4, ""conds"": [[1, 0, ""pete fenson""], [3, 0, ""joe polo""], [0, 0, ""2005-06""]], ""count_star"": false}","{""agg"": 0, ""sel"": 4, ""conds"": [[1, 0, ""pete fenson""], [3, 0, ""joe polo""], [0, 0, ""2005-06""]], ""count_star"": false}"
5282,2-16449896-1,"Who was the lead with John Shuster as skip, Chris Plys in second, and Jeff Isaacson in third?",SELECT col4 FROM table WHERE col1 = 'john shuster' AND col2 = 'jeff isaacson' AND col3 = 'chris plys',SELECT lead FROM wikisql_data WHERE skip = 'john shuster' AND second = 'chris plys' AND third = 'jeff isaacson',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 4, ""conds"": [[1, 0, ""john shuster""], [2, 0, ""jeff isaacson""], [3, 0, ""chris plys""]], ""count_star"": false}","{""agg"": 0, ""sel"": 4, ""conds"": [[1, 0, ""john shuster""], [3, 0, ""chris plys""], [2, 0, ""jeff isaacson""]], ""count_star"": false}"
5283,2-17231267-1,"WHAT IS THE TO PAR WITH A FINISH OF T11, FOR DAVID GRAHAM?",SELECT col4 FROM table WHERE col5 = 't11' AND col0 = 'david graham',SELECT to_par FROM wikisql_data WHERE finish = 't11' AND player = 'david graham',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 4, ""conds"": [[5, 0, ""t11""], [0, 0, ""david graham""]], ""count_star"": false}","{""agg"": 0, ""sel"": 4, ""conds"": [[5, 0, ""t11""], [0, 0, ""david graham""]], ""count_star"": false}"
5284,2-17231267-1,WHAT IS THE TOTAL THAT HAS A WIN IN 1982?,SELECT AVG(col3) FROM table WHERE col2 = '1982',SELECT total FROM wikisql_data WHERE year_s_won = 1982,False,False,True,True,agg(gold=AVG pred=NONE),agg_only,"{""agg"": 5, ""sel"": 3, ""conds"": [[2, 0, 1982]], ""count_star"": false}","{""agg"": 0, ""sel"": 3, ""conds"": [[2, 0, 1982]], ""count_star"": false}"
5285,2-17231267-1,"WHAT IS THE TOTAL, OF A TO PAR FOR HUBERT GREEN, AND A TOTAL LARGER THAN 291?",SELECT COUNT(col4) FROM table WHERE col0 = 'hubert green' AND col3 > 291,SELECT total FROM wikisql_data WHERE to_par = (SELECT to_par FROM wikisql_data WHERE player = 'hubert green') AND total > 291,False,False,False,False,"agg(gold=COUNT pred=NONE) | sel(gold=4=To par pred=3=Total) | cond(gold=[[0, 0, 'hubert green'], [3, 1, 291]] pred=[[3, 1, 291]])",agg+sel+cond,"{""agg"": 3, ""sel"": 4, ""conds"": [[0, 0, ""hubert green""], [3, 1, 291]], ""count_star"": false}","{""agg"": 0, ""sel"": 3, ""conds"": [[3, 1, 291]], ""count_star"": false}"
5286,2-16457934-5,"With a 35 to 39 greater than 3,315 what is the 45 to 49?","SELECT col9 FROM table WHERE col7 > '3,315'",SELECT col_45_to_49 FROM wikisql_data WHERE col_35_to_39 > 3315,True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 9, ""conds"": [[7, 1, ""3,315""]], ""count_star"": false}","{""agg"": 0, ""sel"": 9, ""conds"": [[7, 1, 3315]], ""count_star"": false}"
5287,2-16457934-5,"What is the number of 40 to 44 when the 50 to 54 is less than 4,184, and the 15 to 17 is less than 3?","SELECT COUNT(col8) FROM table WHERE col10 < '4,184' AND col2 < 3",SELECT col_40_to_44 FROM wikisql_data WHERE col_50_to_54 < 4184 AND col_15_to_17 < 3,False,False,True,True,agg(gold=COUNT pred=NONE),agg_only,"{""agg"": 3, ""sel"": 8, ""conds"": [[10, 2, ""4,184""], [2, 2, 3]], ""count_star"": false}","{""agg"": 0, ""sel"": 8, ""conds"": [[10, 2, 4184], [2, 2, 3]], ""count_star"": false}"
5288,2-16457934-5,"With a 20 to 24 less than 676, and a 15 to 17 greater than 16, and a 60 to 64 less than 3,142, what is the average 45 to 49?","SELECT AVG(col9) FROM table WHERE col4 < 676 AND col2 > 16 AND col12 < '3,142'",SELECT AVG(col_45_to_49) FROM wikisql_data WHERE col_20_to_24 < 676 AND col_15_to_17 > 16 AND col_60_to_64 < 3142,True,True,True,True,ok,ok,"{""agg"": 5, ""sel"": 9, ""conds"": [[4, 2, 676], [2, 1, 16], [12, 2, ""3,142""]], ""count_star"": false}","{""agg"": 5, ""sel"": 9, ""conds"": [[4, 2, 676], [2, 1, 16], [12, 2, 3142]], ""count_star"": false}"
5289,2-16457934-5,"What is the total 30 to 34 when the 40 to 44 is greater than 3,003, and the 50 to 54 is greater than 4,184?","SELECT SUM(col6) FROM table WHERE col8 > '3,003' AND col10 > '4,184'",SELECT SUM(col_30_to_34) FROM wikisql_data WHERE col_40_to_44 > 3003 AND col_50_to_54 > 4184,True,True,True,True,ok,ok,"{""agg"": 4, ""sel"": 6, ""conds"": [[8, 1, ""3,003""], [10, 1, ""4,184""]], ""count_star"": false}","{""agg"": 4, ""sel"": 6, ""conds"": [[8, 1, 3003], [10, 1, 4184]], ""count_star"": false}"
5290,2-16457934-5,"What is the total 60 to 64 when the Oblast\Age is Nenets in Yamal AO, and the 45 to 49 is bigger than 3,883?","SELECT SUM(col12) FROM table WHERE col1 = 'nenets in yamal ao' AND col9 > '3,883'",SELECT SUM(col_60_to_64) FROM wikisql_data WHERE oblast_age = 'Nenets in Yamal AO' AND col_45_to_49 > 3883,False,True,True,False,"cond(gold=[[1, 0, 'nenets in yamal ao'], [9, 1, '3,883']] pred=[[9, 1, 3883]])",cond_only,"{""agg"": 4, ""sel"": 12, ""conds"": [[1, 0, ""nenets in yamal ao""], [9, 1, ""3,883""]], ""count_star"": false}","{""agg"": 4, ""sel"": 12, ""conds"": [[9, 1, 3883]], ""count_star"": false}"
5291,2-16457934-5,"What is the mean 55 to 59 when the C/W 15+ is greater than 2,385, and the 30 to 34 is 2,483, and the 35 to 39 is greater than 3,315?","SELECT AVG(col11) FROM table WHERE col0 > '2,385' AND col6 = '2,483' AND col7 > '3,315'",SELECT AVG(col_55_to_59) FROM wikisql_data WHERE c_w_15 > 2385 AND col_30_to_34 = 2483 AND col_35_to_39 > 3315,True,True,True,True,ok,ok,"{""agg"": 5, ""sel"": 11, ""conds"": [[0, 1, ""2,385""], [6, 0, ""2,483""], [7, 1, ""3,315""]], ""count_star"": false}","{""agg"": 5, ""sel"": 11, ""conds"": [[0, 1, 2385], [6, 0, 2483], [7, 1, 3315]], ""count_star"": false}"
5292,2-171354-2,Can you tell me the sum of Area km 2 that has the Official Name of glenelg?,SELECT SUM(col2) FROM table WHERE col0 = 'glenelg',SELECT SUM(area_km_2) FROM wikisql_data WHERE official_name = 'glenelg',True,True,True,True,ok,ok,"{""agg"": 4, ""sel"": 2, ""conds"": [[0, 0, ""glenelg""]], ""count_star"": false}","{""agg"": 4, ""sel"": 2, ""conds"": [[0, 0, ""glenelg""]], ""count_star"": false}"
5293,2-171354-2,"Can you tell me the lowest Area km 2 that has the Population of 2,352?","SELECT MIN(col2) FROM table WHERE col3 = '2,352'",SELECT MIN(area_km_2) FROM wikisql_data WHERE population = 2352,True,True,True,True,ok,ok,"{""agg"": 2, ""sel"": 2, ""conds"": [[3, 0, ""2,352""]], ""count_star"": false}","{""agg"": 2, ""sel"": 2, ""conds"": [[3, 0, 2352]], ""count_star"": false}"
5294,2-1677211-1,"What is the FCC info for the radio station in West Lafayette, Indiana?",SELECT col4 FROM table WHERE col3 = 'indiana' AND col2 = 'west lafayette',SELECT fcc_info FROM wikisql_data WHERE city_of_license = 'west lafayette' AND state = 'in',False,True,True,False,"cond(gold=[[3, 0, 'indiana'], [2, 0, 'west lafayette']] pred=[[2, 0, 'west lafayette'], [3, 0, 'in']])",cond_only,"{""agg"": 0, ""sel"": 4, ""conds"": [[3, 0, ""indiana""], [2, 0, ""west lafayette""]], ""count_star"": false}","{""agg"": 0, ""sel"": 4, ""conds"": [[2, 0, ""west lafayette""], [3, 0, ""in""]], ""count_star"": false}"
5295,2-1677211-1,What is the frequency of the radio station in Indiana that has a call sign of WGNR?,SELECT col1 FROM table WHERE col3 = 'indiana' AND col0 = 'wgnr',SELECT frequency FROM wikisql_data WHERE state = 'indiana' AND call_sign = 'wgnr',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 1, ""conds"": [[3, 0, ""indiana""], [0, 0, ""wgnr""]], ""count_star"": false}","{""agg"": 0, ""sel"": 1, ""conds"": [[3, 0, ""indiana""], [0, 0, ""wgnr""]], ""count_star"": false}"
5296,2-1677211-1,What is the frequency of the radio station with a call sign of WGNR-FM?,SELECT col1 FROM table WHERE col0 = 'wgnr-fm',SELECT frequency FROM wikisql_data WHERE call_sign = 'WGNR-FM',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 1, ""conds"": [[0, 0, ""wgnr-fm""]], ""count_star"": false}","{""agg"": 0, ""sel"": 1, ""conds"": [[0, 0, ""wgnr-fm""]], ""count_star"": false}"
5297,2-1677211-1,What state is the radio station in that has a frequency of 90.1 FM and a city license in New Castle?,SELECT col3 FROM table WHERE col1 = '90.1 fm' AND col2 = 'new castle',SELECT state FROM wikisql_data WHERE frequency = '90.1 FM' AND city_of_license = 'New Castle',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 3, ""conds"": [[1, 0, ""90.1 fm""], [2, 0, ""new castle""]], ""count_star"": false}","{""agg"": 0, ""sel"": 3, ""conds"": [[1, 0, ""90.1 fm""], [2, 0, ""new castle""]], ""count_star"": false}"
5298,2-1677211-1,What city is 103.3 FM licensed in?,SELECT col2 FROM table WHERE col1 = '103.3 fm',SELECT city_of_license FROM wikisql_data WHERE frequency = '103.3 fm',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 2, ""conds"": [[1, 0, ""103.3 fm""]], ""count_star"": false}","{""agg"": 0, ""sel"": 2, ""conds"": [[1, 0, ""103.3 fm""]], ""count_star"": false}"
5299,2-1677211-1,What is the call sign for 90.9 FM which is in Florida?,SELECT col0 FROM table WHERE col3 = 'florida' AND col1 = '90.9 fm',SELECT call_sign FROM wikisql_data WHERE state = 'fl' AND frequency = '90.9 fm',False,True,True,False,"cond(gold=[[3, 0, 'florida'], [1, 0, '90.9 fm']] pred=[[3, 0, 'fl'], [1, 0, '90.9 fm']])",cond_only,"{""agg"": 0, ""sel"": 0, ""conds"": [[3, 0, ""florida""], [1, 0, ""90.9 fm""]], ""count_star"": false}","{""agg"": 0, ""sel"": 0, ""conds"": [[3, 0, ""fl""], [1, 0, ""90.9 fm""]], ""count_star"": false}"
